name,address,telephone_number,type,opening_hours,closing_hours
"NOBEL DIABETES, THYROID AND
ENDOCRINE CENTRE (NOVENA)","38  IRRAWADDY ROAD  #07-31  MOUNT ELIZABETH
NOVENA HOSPITAL  SINGAPORE 329653",60167280,S,8:30:00 am,5:30:00 pm
NANYANG SURGERY PTE LTD,"1  FARRER PARK STATION ROAD  #16-03  CONNEXION
SINGAPORE 217562",60150098,S,8:30:00 am,6:00:00 pm
NOVENA HEART CENTRE,"6  NAPIER ROAD  #10-09  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",62506715,S,8:30:00 am,5:30:00 pm
NUFFIELD ENT PRIVATE LIMITED,"501  ORCHARD RD  #05-15  WHEELOCK PLACE
SINGAPORE 238880",68334350,S,9:00:00 am,6:00:00 pm
NOBEL PAEDIATRIC SURGERY CENTRE (MOUNT ELIZABETH NOVENA),"38  IRRAWADDY ROAD  #07-31  MOUNT ELIZABETH
NOVENA  SINGAPORE 329563",69904572,S,8:30:00 am,5:30:00 pm
"NEXUS SURGICAL ASSOCIATES PTE LTD
(MOUNT ALVERNIA)","820 THOMSON ROAD  #06-05  MOUNT ALVERNIA
HOSPITAL MEDICAL CENTRE A  SINGAPORE 574623",63534855,S,9:00:00 am,5:00:00 pm
NEXUS SURGICAL ASSOCIATES PTE LTD (MOUNT ELIZABETH),3 MOUNT ELIZABETH   #08-06  MOUNT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,62358633,S,9:00:00 am,5:00:00 pm
"NEXUS SURGICAL ASSOCIATES PTE LTD
(NOVENA)","38 IRRAWADDY ROAD  #08-43  MOUNT LIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",65702720,S,9:00:00 am,5:00:00 pm
NEXUS SURGICAL ASSOCIATES PTE LTD (PARKWAY),319 JOO CHIAT PLACE  #05-01  PARKWAY EAST MEDICAL CENTRE  SINGAPORE 427989,64404866,S,9:00:00 am,5:00:00 pm
ORTHOPAEDIC PRACTICE PTE LTD,"1 FARRER PARK STATION ROAD  #16-02   CONNEXION,
SINGAPORE 217562",64401566,S,9:00:00 am,5:00:00 pm
ORTHOLIMB BONE AND JOINT SURGERY PTE LTD,"6  NAPIER ROAD  #10-04  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",64797372,S,9:00:00 am,5:00:00 pm
ONE SURGICAL CLINIC & SURGERY,"38  IRRAWADDY ROAD SUITE  #09-23  SINGAPORE
329563",62505677,S,9:00:00 am,5:00:00 pm
ORCHARD HEART SPECIALIST CLINIC (MT ELIZABETH),3  MOUNT ELIZABETH  #16-15  MOUNT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,68873574,S,9:00:00 am,5:00:00 pm
"ORCHARD HEART SPECIALIST CLINIC (MT
ALVERNIA)","820  THOMSON ROAD  #06-02  MOUNT ALVERNIA
MEDICAL CENTRE  BLOCK A  SINGAPORE 574623",63580650,S,9:00:00 am,5:00:00 pm
"ORCHARD HEART SPECIALIST CLINIC
(PARKWAY EAST)","319  JOO CHIAT PLACE  #03-05B  PARKWAY EAST
MEDICAL CENTRE  SINGAPORE 427989",62140998,S,9:00:00 am,5:00:00 pm
"SINCERE MEDICAL SPECIALIST CENTRE
(GLENEAGLES)","6A NAPIER ROAD  #03-32C  GLENEAGLES OSPITAL
ANNEX  SINGAPORE 258500",,S,8:00:00 am,8:00:00 pm
OXFORD ORTHOPAEDICS,"3  MOUNT ELIZABETH  #10-08  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",66318911,S,9:00:00 am,5:00:00 pm
ORION ORTHOPAEDIC SURGERY,"3  MT ELIZABETH  #08-09  MT ELIZABETH MEDICAL
CENTRE  SINGAPORE 228510",97664565,S,8:30:00 am,5:30:00 pm
OXFORD SPINE AND NEUROSURGERY CENTRE (NOVENA),38   IRRAWADDY ROAD   #06-42  MOUNT ELIZABETH NOVENA SPECIALIST CENTRE   SINGAPORE 369563,63333013,S,9:00:00 am,5:00:00 pm
ONE FUTURE KIDNEY CARE,3  MOUNT ELIZABETH  #15-10  MOUNT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,65303872,S,9:00:00 am,5:00:00 pm
"ONCOCARE CANCER CENTRE
(GLENEAGLES MEDICAL CENTRE)","6  NAPIER ROAD  #02-17/18/29  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",67337890,S,8:30:00 am,5:30:00 pm
ONCOCARE CANCER CENTRE (GLENEAGLES HOSPITAL),6A  NAPIER ROAD  #05-36C  GLENEAGLES HOSPITAL ANNEXE BLOCK  SINGAPORE 258500,62658959,S,8:30:00 am,5:30:00 pm
"ONCOCARE CANCER CENTRE (MOUNT
ALVERNIA)","820  THOMSON ROAD  #08-53  MEDICAL CENTRE D
MOUNT ALVERNIA HOSPITAL  SINGAPORE 574623",62508160,S,8:30:00 am,5:30:00 pm
ONCOCARE CANCER CENTRE (MOUNT ELIZABETH MEDICAL CENTRE LEVEL 12),3  MOUNT ELIZABETH  #12-15  MOUNT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,68365201,S,8:30:00 am,5:30:00 pm
ONCOCARE CANCER CENTRE (MOUNT ELIZABETH MEDICAL CENTRE LEVEL 17),3  MOUNT ELIZABETH  #17-05  MOUNT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,63819400,S,8:30:00 am,5:30:00 pm
ONCOCARE CANCER CENTRE (MOUNT ELIZABETH NOVENA),"38  IRRAWADDY ROAD  #09-59/60/61/62/63  MOUNT
ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563",66941721,S,8:30:00 am,5:30:00 pm
ONCOCARE WOMENS CANCER CLINIC,38  IRRAWADDY ROAD  #06-22/23  MOUNT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,62525325,S,8:30:00 am,5:30:00 pm
"OXFORD SPINE AND NEUROSURGERY
CENTRE (MOUNT ALVERNIA)","820  THOMSON ROAD  #07-57  MOUNT ALVERNIA
HOSPITAL MEDICAL CENTRE D  SINGPORE 574623",63373013,S,8:00:00 am,8:00:00 pm
ORTHOCARE - ORTHOPAEDICS & SPORTS MEDICINE,1  FARRER PARK STATION ROAD  #15-12  CONNEXION SINGAPORE 217562,63200051,S,9:00:00 am,5:30:00 pm
ORCHARD HAND SURGERY,"290  ORCHARD ROAD  #17-01/02  PARAGON MEDICAL
CENTRE  SINGAPORE 238859",63224388,S,9:00:00 am,5:30:00 pm
ORCHARD ORTHOPAEDIC & SPORTS MEDICINE,290  ORCHARD ROAD  #17-01/02  PARAGON MEDICAL CENTRE  SINGAPORE 238859,63224388,S,9:00:00 am,5:30:00 pm
"ORTHOCARE  ORTHOPAEDICS & SPORTS
MEDICINE (PARKWAY EAST)","319  JOO CHIAT PLACE  #02-05  PARKWAY EAST
MEDICAL CENTRE  SINGAPORE 427989",63224328,S,9:00:00 am,5:30:00 pm
ORTHOCARE - ORTHOPAEDICS & SPORTS MEDICINE (MOUNT ELIZABETH NOVENA),38   Irrawaddy Road   #05-48  Mount Elizabeth Novena Specialist Centre  Singapore 329563,63224321,S,9:00:00 am,5:30:00 pm
OXFORD SPINE AND NEUROSURGERY CENTRE (MOUNT ELIZABETH),3 MOUNT ELIZABETH  #11-02  MOUNT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,67563023,S,9:00:00 am,5:00:00 pm
PRIME SURGERY,"38  IRRAWADDY ROAD  #06-42  MOUNT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",88221611,S,9:00:00 am,5:00:00 pm
PNG UROLOGY PTE LTD,3  MT ELIZABETH  #07-08  MT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,67322966,S,9:00:00 am,4:30:00 pm
PANASIA SURGERY PTE LTD (NOVENA),38  IRRAWADDY ROAD  #10- 43/44  MT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,65702608,S,9:00:00 am,5:00:00 pm
PANASIA SURGERY PTE LTD (ORCHARD),3  MT ELIZABETH  #11- 13/14/15  MT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,67378538,S,9:00:00 am,5:00:00 pm
PANASIA SURGERY PTE LTD (PARKWAY),319  JOO CHIAT PLACE  #04- 03  PARKWAY EAST MEDICAL CENTRE  SINGAPORE 427989,63466348,S,9:00:00 am,5:00:00 pm
SINGAPORE SPORTS & ORTHOPAEDIC CLINIC,6  NAPIER ROAD  #02-10/11/12  GLENEAGLES MEDICAL CENTRE  SINGAPORE 258499,64712696,S,9:00:00 am,5:00:00 pm
PACIFIC HEALTHCARE SPECIALIST CENTRE - OBSTETRICS & GYNAECOLOGY,"435 Orchard Rd,   Tower 18-04/05   Wisma Atria Office, Singapore 238877",87378737,S,9:00:00 am,6:00:00 pm
PETER YAN CARDIOLOGY CLINIC,"6  NAPIER ROAD  #04-09/10  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",64730160,S,9:00:00 am,5:30:00 pm
PRIME HEART CENTRE,6A  NAPIER ROAD  #03-37C  GLENEAGLES HOSPITAL ANNEX BLOCK  SINGAPORE 258500,62519793,S,8:30:00 am,5:30:00 pm
"PAEDIATRIC & ADULT CARDIOTHORACIC
SURGERY","38 IRRAWADDY ROAD  #08-34  MOUNT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",62686201,S,9:00:00 am,5:00:00 pm
PARKWAY EAST PAEDIATRIC CLINIC,319 JOO CHIAT PLACE  #03-07  PARKWAY EAST MEDICAL CENTRE  SINGAPORE 427989,62295849,S,9:00:00 am,5:00:00 pm
"PRECISION NEUROSURGERY (MOUNT
ELIZABETH)","3 MOUNT ELIZABETH  #11-16  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",69566588,S,9:00:00 am,5:00:00 pm
PARKWAY EAST ORTHOPAEDIC CENTRE,"319 JOO CHIAT PLACE  #05-04  PARKWAY EAST
MEDICAL CENTRE  SINGAPORE 427989",,S,8:30:00 am,5:30:00 pm
PROTON THERAPY SG,"1 BIOPOLIS DRRIVE   #B1-01  AMNIONS  SINGAPORE
138622",67087887,S,8:30:00 am,5:30:00 pm
"QUANTUM ORTHOPAEDICS (MOUNT
ALVERNIA)","820  THOMSON ROAD  #05-60  MOUNT ALVERNIA
MEDICAL CENTRE D  SINGAPORE 574623",80284572,S,8:30:00 am,5:30:00 pm
QUANTUM ORTHOPAEDICS (CAMDEN),"1, Orchard Blvd,  Camden Medical Centre  #09-06, Singapore 248649",80284572,S,8:30:00 am,5:30:00 pm
"RENAISSANCE DERMATOLOGY
SPECIALIST CLINIC","38  IRRAWADDY ROAD  #10- 36  MT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",65702883,S,9:00:00 am,6:00:00 pm
RSIM GENERAL & COLORECTAL SURGERY,1  FARRER PARK STATION  #13-10  FARRER PARK MEDICAL CENTRE  SINGAPORE 217562,66363493,S,9:00:00 am,5:30:00 pm
"THE GASTROENTEROLOGY GROUP PTE
LTD","6A  NAPIER ROAD  #05-37  GLENEAGLES HOSPITAL
ANNEX BLOCK  SINGAPORE 258500",64767555,S,9:00:00 am,5:00:00 pm
ROPHI CLINIC,38  IRRAWADDY ROAD  #07-54/55  MOUNT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,66945698,S,9:00:00 am,5:00:00 pm
ROGER KIDNEY CLINIC,"6  NAPIER ROAD  #04-16  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",64766289,S,9:00:00 am,5:00:00 pm
ROPHI CLINIC (GLENEAGLES),"6 NAPIER ROAD  SUITES #03-13  GLENEAGLES
MEDICAL CENTRE  SINGAPORE 258499",69708198,S,9:00:00 am,5:00:00 pm
ROPHI CLINIC (ALVERNIA),820 THOMSON ROAD  #07-57 MEDICAL CENTRE D MOUNT ALVERNIA HOSPITAL  SINGAPORE 574623,67219488,S,9:00:00 am,5:00:00 pm
"THE RESPIRATORY PRACTICE
LUNG.ASTHMA.COUGH.ALLERGY","38  IRRAWADDY ROAD  #08-35  MOUNT ELIZABETH
NOVENA MEDICAL CENTRE  SINGAPORE 329563",65179639,S,9:00:00 am,5:00:00 pm
RAVI SHEKHAWAT NEUROLOGY CLINIC,38 IRRAWADY ROAD  #06-48  MOUNT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,65310262,S,9:00:00 am,5:00:00 pm
STRATUM SKIN AND SURGERY,"319   JOO CHIAT PLACE  #04-04  PARKWAY EAST
MEDICAL CENTRE   SINGAPORE 427989",65399365,S,8:30:00 am,5:30:00 pm
SWAMI SURGERY PTE LTD (PARKWAY),319  JOO CHIAT PLACE  #04-04  PARKWAY EAST MEDICAL CENTRE  SINGAPORE 427989,63455221,S,9:00:00 am,5:00:00 pm
SHINAGAWA EYE CENTRE PTE LTD,"176  ORCHARD ROAD  #06-01/02  THE CENTERPOINT
SINGAPORE 238843",67388222,S,9:00:00 am,6:00:00 pm
STANLEY ENT & SINUS CENTRE PTE LTD,"6  NAPIER ROAD  #03-06  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",64752282,S,9:30:00 am,4:30:00 pm
SPECIALIST EYE & EYELIDS CLINIC,"10  SINARAN DRIVE  #09-11  NOVENA MEDICAL
CENTRE  SINGAPORE 307506",63976101,S,12:00:00 pm,7:00:00 pm
SKIN PHYSICIANS PTE LTD,3  MT ELIZABETH  #11-08  MT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,67336466,S,9:00:00 am,5:30:00 pm
SWAMI SURGERY PTE LTD (GLENEAGLES),"6  NAPIER RD  #03-03  GLENEAGLES MEDICAL CENTRE
SINGAPORE 258499",67360865,S,9:00:00 am,5:00:00 pm
SPECIALIST ENDOCRINE CLINIC,"1  ORCHARD BOULEVARD  #04-03  CAMDEN MEDICAL
CENTRE  SINGAPORE 248649",67354066,S,8:30:00 am,5:30:00 pm
SINGAPORE EYE & VISION,"290  ORCHARD ROAD  PARAGON  #15-07/08
SINGAPORE 238859",68360900,S,9:00:00 am,5:00:00 pm
SUPERSIGHT EYE & LASIK CENTRE,"1  FARRER PARK STATION ROAD  #15-03  FARRER
PARK MEDICAL CENTRE  SINGAPORE 217562",68362622,S,9:00:00 am,6:00:00 pm
INTERNATIONAL EYE CATARACT RETINA CENTRE (MOUNT ELIZABETH) PTE LTD,3  MOUNT ELIZABETH  #07-01  MOUNT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,68872020,S,8:30:00 am,5:00:00 pm
LSC EYE CLINIC,290  ORCHARD ROAD  #16-01/02  PARAGON SINGAPORE 238859,68361000,S,8:30:00 am,5:30:00 pm
SMG ASTRA O&G,BLK 185  TOA PAYOH CENTRAL  #01-326  SINGAPORE 310185,62213837,S,7:30:00 am,9:00:00 pm
HMI MEDICAL CENTRE PTE LTD,"12  FARRER PARK STATION ROAD  #05-01   SINGAPORE
217565",63226333,S,8:30:00 am,6:00:00 pm
"STARMED SPECIALIST CENTRE (MT
ELIZABETH)","3  MOUNT ELIZABETH  #12-14  MOUNT ELIZABETH
HOSPITAL  SINGAPORE 228510",62351265,S,9:00:00 am,5:00:00 pm
SINGAPORE KNEE SPORTS AND ORTHOPAEDIC CLINIC,"6  NAPIER ROAD  #03-07  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",64712697,S,9:00:00 am,5:00:00 pm
"S K YAP SPECIALIST EYE CLINIC &
SURGERY","3  MOUNT ELIZABETH  #05-05  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",67379819,S,9:30:00 am,5:00:00 pm
SINGAPORE PAINCARE CENTER (ORCHARD),"290  ORCHARD ROAD  #18-03  PARAGON  SINGAPORE
238859",62356697,S,9:00:00 am,6:00:00 pm
PAINCARE CENTER (NOVENA),"38  IRRAWADDY ROAD  #07-33  MOUNT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",67344500,S,9:00:00 am,6:00:00 pm
SINCERE MEDICAL SPECIALIST CENTRE,8  SINARAN DRIVE  #06-12/13/14  NOVENA SPECIALIST CENTER  SINGAPORE 307470,65070438,S,8:30:00 am,5:30:00 pm
SURGICAL ASSOCIATES,"3  MOUNT ELIZABETH  #08-07  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",64540054,S,9:00:00 am,5:00:00 pm
SPECIALIST ORTHOPAEDIC CENTRE PTE LTD,319  JOO CHIAT PLACE  #04-04  PARKWAY EAST MEDICAL CENTRE  SINGAPORE 427989,62439233,S,9:00:00 am,6:00:00 pm
"SPECIALIST ORTHOPAEDIC CENTRE
(NOVENA)","38  IRRAWADDY ROAD  #09-33  MOUNT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",62720933,S,9:00:00 am,6:00:00 pm
"SOG CLINIC FOR CHILDREN (PARKWAY
EAST)",319  JOO CHIAT PLACE  #04-06  SINGAPORE 426989,67027172,S,9:00:00 am,5:00:00 pm
"SOG -  HL SIM COLORECTAL, ENDOSCOPY AND GENERAL SURGERY",38 IRRAWADDY ROAD  #06-53  MOUNTH ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,62619227,S,9:00:00 am,5:00:00 pm
"SURGICARE BARIATRIC AND GENERAL
SURGERY","6A  NAPIER ROAD  #05-36A  GLENEAGLES HOSPITAL
ANNEX BLOCK  SINGAPORE 258500",62505610,S,8:30:00 am,5:30:00 pm
"SOG - CC TAN BREAST, THYROID & GENERAL SURGERY",6 NAPIER ROAD   #08-15/16  GLENEAGLES MEDICAL CENTRE  SINGAPORE 258499,64711233,S,9:00:00 am,5:00:00 pm
"SPIRE ORTHOPAEDIC CENTRE
(GLENEAGLES)","6A NAPIER ROAD  #08-04  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258500",83177388,S,9:00:00 am,6:00:00 pm
SPIRE ORTHOPAEDIC CENTRE (NOVENA),101 IRRAWADDY ROAD  #18-03  ROYAL SQUARE MEDICAL CENTRE  SINGAPORE 329565,80314388,S,9:00:00 am,6:00:00 pm
"SH TAN KIDNEY AND MEDICAL CLINIC PTE
LTD","6  NAPIER ROAD  #07-18  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",64765087,S,9:00:00 am,5:00:00 pm
SPRING HOPE ORTHOPAEDIC SPINE SURGERY,"290 ORCHARD ROAD  THE PARAGON  #18-06 PARAGON MEDICAL (TOWER 1, LOBBY F)  SINGAPORE
238859",91455793,S,9:00:00 am,5:00:00 pm
"SEOW-CHOEN COLORECTAL SURGERY
PTE.LTD.","290 ORCHARD ROAD  #06-06  PARAGON  SINGAPORE
238859",67386887,S,9:00:00 am,5:00:00 pm
SHINE DERMATOLOGY PTE LTD,"9  SCOTTS ROAD  #11-07  PACIFIC PLAZA  SINGAPORE
228210",62066635,S,9:00:00 am,6:00:00 pm
SPIRE HAND CENTRE,"3  MOUNT ELIZABETH   #15-09  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",98359288,S,9:00:00 am,6:00:00 pm
"SOLIS BREAST CARE & SURGERY CENTRE
(DR TANG SW)","3 Mount Elizabeth, #13-01 Medical Centre, Singapore
228510",69945490,S,9:00:00 am,5:30:00 pm
"SOLIS BREAST CARE & SURGERY CENTRE
(DR CHAN CW)","3  MOUNT ELIZABETH  #13-01  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",69945477,S,9:00:00 am,5:30:00 pm
"SOLIS BREAST CARE & SURGERY CENTRE
(NOVENA)","Royal Square Medical Centre   101 Irrawaddy Road
#1201/02 Singapore 329565",62623202,S,9:00:00 am,5:30:00 pm
"SPECIALIST ORTHOPAEDIC JOINT &
TRAUMA CENTRE (MOUNT ELIZABETH)","38  IRRAWADDY ROAD  #09-33  MOUNT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",62720933,S,9:00:00 am,5:30:00 pm
SPECIALIST ORTHOPAEDIC JOINT & TRAUMA CENTRE (PARKWAY EAST),319  JOO CHIAT PLACE  #04-04  PARKWAY EAST MEDICAL CENTRE  SINGAPORE 427989,62439233,S,9:00:00 am,5:30:00 pm
"SUNRISE HEART AND INTERNAL MEDICINE
CLINIC","365  SEMBAWANG CRESCENT  #01-02  SINGAPORE
750365",62351137,S,9:00:00 am,9:00:00 pm
STRAITS SPECIALIST CLINIC,820  THOMSON ROAD  #02-03  MOUNT ALVERNIA MEDICAL CENTRE A  SINGAPORE 574623,66102498,S,8:30:00 am,5:30:00 pm
"SMSC - DR. LIM MIN YU CLINIC FOR
WOMEN PTE LTD","8 SINARAN DRIVE  #06-13  NOVENA SPECIALIST
CENTER  SINGAPORE 307470",65070766,S,8:30:00 am,5:30:00 pm
SWC SERENE FERTILITY & WOMEN'S CLINIC,"6 NAPIER ROAD, GLENEAGLES MEDICAL CENTRE #05-
10 SINGAPORE 258499",63227378,S,9:00:00 am,5:00:00 pm
SUPREME VASCULAR AND INTERVENTIONAL CLINIC,"820 THOMSON ROAD # 06 - 06 MOUNT ALVERNIA HOSPITAL, MEDICAL CENTRE A, SINGAPORE 574623",69048084,S,10:00:00 am,5:30:00 pm
TAY EYE SURGERY PTE LTD,"38  IRRAWADDY ROAD  #06-58  MOUNT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",63444678,S,9:00:00 am,5:00:00 pm
THE ORTHOPAEDIC & PAIN PRACTICE (NOVENA),38   IRRAWADDY ROAD   #07-38   MOUNT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,66842124,S,8:30:00 am,5:30:00 pm
"THE ORTHOPAEDIC & PAIN PRACTICE
(GLENEAGLES)","6   NAPIER ROAD   #09-14   GLENEAGLES MEDICAL
CENTRE   SINGAPORE 258499",62700255,S,8:30:00 am,5:30:00 pm
THE EYE & AESTHETICS CLINIC,"3  TEMASEK BOULEVARD  #03-330   SUNTEC CITY
SINGAPORE 038983",68844726,S,8:00:00 am,7:00:00 pm
THE CARDIAC CENTRE,"1  FARRER PARK STATION ROAD  #07-17  FARRER PARK MEDICAL CENTRE CONNEXION  SINGAPORE
217562",67321881,S,8:00:00 am,8:00:00 pm
T G NG KIDNEY & MEDICAL CENTRE,"6  NAPIER ROAD  #09-19  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",68367718,S,9:00:00 am,5:00:00 pm
CM YEO GASTROINTESTINAL & LIVER SPECIALIST CLINIC PTE LTD,38  IRRAWADDY ROAD  #11-57  MT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,66946968,S,8:30:00 am,5:30:00 pm
LM LUNG SPECIALIST PTE LTD,"38  IRRAWADDY ROAD  #10-28/29  MT ELIZABETH NOVENA HOSPITAL SPECIALIST CENTRE  SINGAPORE
329563",66946970,S,8:30:00 am,5:30:00 pm
THE WOMEN'S SPECIALIST (GEYLANG),"BLK 113  ALJUNIED AVENUE 1  #01- 21  GEYLANG EAST
TOWN CENTRE  SINGAPORE 380113",67457668,S,9:00:00 am,5:00:00 pm
HC ENDOSCOPY & PILES CENTRE(TPY),"BLK 190  LORONG TOA PAYOH 6  #01-572  SINGAPORE
310190",66866542,S,8:00:00 am,8:00:00 pm
THE HEART AND VASCULAR CENTRE,"3  MT ELIZABETH  #08-06  MT ELIZABETH MEDICAL
CENTRE  SINGAPORE 228510",67353022,S,9:00:00 am,5:30:00 pm
THE VASCULAR AND GENERAL SURGERY CENTRE,290 Orchard Road  Paragon Medical Suites   #18-05 (Tower 1 Lobby F)  Singapore 238859,67362302,S,9:00:00 am,5:30:00 pm
THE VEIN CLINIC & SURGERY PTE LTD,"290  ORCHARD ROAD  #11-08  PARAGON  SINGAPORE
238859",62456666,S,9:00:00 am,6:00:00 pm
DR ALICIA EYE SPECIALIST PTE LTD (FKA THE EYE SURGERY PARTNERS PTE LTD),"6  NAPIER ROAD  #05-04  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",64798887,S,8:30:00 am,5:30:00 pm
THE RESPIRATORY PRACTICE (PARKWAY),319  JOO CHIAT PLACE  #05-05  PARKWAY EAST MEDICAL CENTRE  SINGAPORE 427989,63420302,S,9:00:00 am,5:00:00 pm
"THE RESPIRATORY PRACTICE (MT
ALVERNIA)","820  THOMSON ROAD  #06-56  MT ALVERNIA MEDICAL
CENTRE  SINGAPORE 574623",62562606,S,9:00:00 am,5:00:00 pm
THE RADIANT EYE CENTRE PTE LTD,"6  NAPIER ROAD  #07-01  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",64752022,S,8:30:00 am,5:30:00 pm
"THE RESPIRATORY PRACTICE LUNG,
ASTHMA, COUGH, ALLERGY (FARRER PARK)",1  FARRER PARK STATION ROAD  #12-08  FARRER PARK MEDICAL CENTRE  SINGAPORE 217562,64442448,S,9:00:00 am,5:00:00 pm
"THE RESPIRATORY PRACTICE LUNG,
ASTHMA, COUGH, ALLERGY (GMC)","6  NAPIER ROAD  #07-02  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",64755118,S,9:00:00 am,5:00:00 pm
THE VASCULAR & INTERVENTIONAL CENTRE (NOVENA),38  IRRAWADDY ROAD  MOUNT ELIZABETH NOVENA SPECIALIST CENTRE  #07-38 SINGAPORE 329563,66842124,S,8:30:00 am,5:30:00 pm
"THE HEART & VASCULAR CENTRE
(NOVENA)","38  IRRAWADDY ROAD  #09-21  MOUNT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",66940140,S,9:00:00 am,5:30:00 pm
KYM SURGERY,1  FARRER PARK STATION ROAD  #13-05/06  FARRER PARK MEDICAL CENTRE  SINGAPORE 217562,64433133,S,9:00:00 am,5:30:00 pm
THE HARLEY STREET HEART & VASCULAR CENTRE (GLENEAGLES),6A  NAPIER ROAD  #02-38/41  GLENEAGLES HOSPITAL SINGAPORE 258500,64723703,S,8:30:00 am,5:30:00 pm
"THE HARLEY STREET HEART & VASCULAR
CENTRE (NOVENA)","38  IRRAWADDY ROAD  #05-30  MT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",64723703,S,8:30:00 am,5:30:00 pm
TAMPINES ENDOSCOPY & SURGERY CENTRE,"801  TAMPINES AVENUE 4  #01-273  SINGAPORE
520801",67860080,S,8:30:00 am,6:00:00 pm
"THE RESPIRATORY PRACTICE LUNG, ASTHMA, COUGH, ALLERGY (MOUNT
ELIZABETH)",3  MOUNT ELIZABETH  #15-11  MOUNT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,68350035,S,9:00:00 am,5:00:00 pm
TAY ORTHOPAEDIC CLINIC,"3  MT ELIZABETH  #13-12  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",67381131,S,9:00:00 am,5:00:00 pm
THE HARLEY STREET ONCOLOGY CENTRE,38  IRRAWADDY ROAD  #07-41  MOUNT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,66940050,S,8:30:00 am,5:30:00 pm
THE BREAST CLINIC,"290  ORCHARD ROAD  #16-12  PARAGON  SINGAPORE
238859",63628880,S,8:30:00 am,5:30:00 pm
THE ORTHOPAEDIC CENTRE (FARRER),"1  FARRER PARK STATION ROAD  #14-05  CONNEXION
SINGAPORE 217562",64435263,S,9:00:00 am,5:00:00 pm
THE ORTHOPAEDIC CENTRE (GLENEAGLES),"6  NAPIER ROAD  #07-15  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",64753408,S,9:00:00 am,5:00:00 pm
THE ORTHOPAEDIC CENTRE (NOVENA),"38  IRRAWADDY ROAD  #09-42  MOUNT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",63395063,S,9:00:00 am,5:00:00 pm
THE CANCER CENTRE,290  ORCHARD ROAD  #17-05/06  PARAGON SINGAPORE 238859,68351000,S,8:30:00 am,6:00:00 pm
